subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,behaviour_score,final_score,risk_level
36,100,56,60,65,80,81,100,46,50,76.71666666666667,78.32582850878094,75.87607172673755,2.6889681425264134,7.434009156121584,1.5275319128894802,59.75260772683269,76.91612067171931,Low
42,80,46,70,43,80,35,100,97,100,60.792857142857144,60.09503347345862,84.76592528776041,1.796748174899521,7.644844942341338,2.6294176966668457,62.73825124443971,58.77686040973893,Medium
76,80,35,50,23,50,95,100,78,100,76.8,80.79383210882335,75.32721812932884,4.338376962793265,6.096037713271146,2.5969282394582165,86.88577383544771,83.99917350304875,Minimal
50,100,27,60,15,50,51,70,61,70,57.0,52.06324082898268,86.84549081365918,1.7240127333155686,4.955724533521743,2.864881257303211,59.573488987553716,54.96258890779251,Medium
47,50,31,50,23,70,49,50,18,50,64.57142857142858,61.54002482880882,83.69956202636212,3.250897298690628,7.538056980090333,2.2668737242047827,73.54766643159032,63.79392809798729,Medium
32,50,100,100,74,100,34,70,39,100,65.11428571428571,67.2415983289513,83.80222806479948,2.952135897159478,7.4850384219148784,2.1665814897228506,69.56739667530323,64.82441091576109,Medium
41,80,29,70,26,70,43,50,49,50,62.76428571428571,56.673920877722864,61.25966591840606,3.8762254262253615,5.9231659340694565,0.640014300261214,58.28836385670636,58.87193912902459,Medium
24,70,41,60,53,70,93,100,19,50,61.86666666666666,54.337293533652186,74.96325955415581,4.299320054896933,8.724365162059645,0.9876284798870645,66.36581130325555,63.3900291245693,Medium
42,80,92,100,24,60,65,100,40,50,65.9,63.817886717490374,100.0,1.918440350855623,8.068706882065309,1.1746413441853347,46.93081695040958,65.30790289067797,Low
29,70,46,80,57,70,97,100,41,100,63.671428571428564,50.72814727303983,83.50999128461342,2.485706892964728,6.527991437807892,1.2383010062815778,55.591078120924394,61.317898090966814,Medium
28,50,67,70,46,80,55,60,56,100,71.37619047619049,66.10632413327798,100.0,2.630726960884305,7.736351987188483,0.6306084301313115,52.613353910156164,70.98319945336318,Low
52,80,60,60,55,60,19,50,28,50,70.13333333333333,72.39888796474882,86.8493978574318,2.352635732441964,6.179083257070379,1.1572529384331598,53.78382649449442,69.08565863291038,Low
46,50,63,100,47,100,73,100,44,100,63.8,57.429869386642196,86.13767159250041,4.041865906239366,5.577967938171986,1.9255285770116892,75.28771199176059,70.79000125176822,Low
49,60,27,50,51,80,17,50,48,50,65.88333333333334,66.3073114826603,64.07472973219419,2.5718844727817984,6.32166199745776,1.5849995517638387,57.97631321867579,65.82046021207589,Low
98,100,80,80,37,100,21,50,71,100,69.6,66.40288430882225,77.59397353762185,2.938876908490612,6.997050280045235,0.5662255590895287,52.81042202956359,70.2230058999708,Low
86,100,56,80,39,100,15,50,60,80,60.0,55.02587001864041,77.7941069223708,2.1085324247270205,5.84048250424924,0.5,40.86473493950729,55.8147637133974,Medium
32,50,40,70,51,60,31,80,53,80,62.22857142857142,48.5796268191285,74.97478667128541,1.905407918693528,6.189002057830656,0.694259230624511,43.49415016030893,61.09848182947111,Medium
29,70,26,60,69,80,77,100,65,80,65.85238095238095,64.52302000288151,86.39918905975098,0.5,5.784157774037492,2.420695610845171,44.846875014426814,62.68247510931532,Medium
58,80,39,80,42,80,21,60,51,60,58.75,40.177532571837,71.16926560225409,2.744407865492589,6.989403091375707,3.3653593044567534,78.21459825971883,62.04055307908635,Medium
95,100,63,80,15,50,50,50,45,50,78.75,88.56935017406491,88.24947677453633,3.781737661045328,5.245464561348163,1.5236080060085706,68.87840434799261,77.74113736543488,Low
38,50,57,70,56,80,74,80,35,100,70.9857142857143,70.05468129969421,79.09650326840247,3.049612550632178,9.409873740386306,1.5336661155905993,59.742436989068025,70.02152209239344,Low
18,50,25,60,79,80,96,100,97,100,73.88333333333334,74.35281983342863,80.67540823425549,5.2295022753191205,6.4105238673279805,0.5,75.36256357661675,73.41129116935677,Low
60,70,36,70,74,80,17,50,31,80,60.47857142857142,64.91672202848774,79.03467163687989,0.8409169179567528,7.3521825317974905,2.9781572172092248,56.094208515347766,55.749788325269265,Medium
86,100,75,80,18,50,41,80,39,70,64.54285714285714,66.22755260450431,74.0189943143519,2.6435428480866876,7.099938250850089,1.6767467179481494,60.60479509178356,63.20627366866448,Medium
43,70,37,100,63,70,27,60,59,80,61.43571428571429,74.65187923238847,76.65026297050133,2.6517923321498356,6.460148938128904,2.013917015536664,64.32211977391513,67.09895546000895,Low
69,70,66,70,74,100,55,80,30,70,75.69285714285715,76.41343722526636,98.7202096689376,4.715046222705461,7.656194546580425,1.7240019362927506,84.26250255687587,79.84430826309696,Low
16,50,26,80,31,70,57,100,61,70,50.58571428571428,49.31402729839604,63.35635462483048,1.8150594375317384,7.54809117791547,2.023737459981956,54.72360443761999,48.80075052470851,High
64,80,42,80,34,80,61,80,23,70,56.82142857142857,41.49373997088752,89.40770625315997,3.6284128841814063,7.6077086449270475,0.8527580214617272,63.75247968174734,54.989945122024096,Medium
56,100,42,50,55,100,29,70,34,60,58.61904761904763,65.58196079184121,100.0,4.183308016734432,7.634227948788587,2.9258471409147493,91.09155157649181,64.25051260726126,Medium
76,80,32,80,34,50,56,70,32,50,69.4,72.07513876952565,100.0,2.7549198167221665,6.895619564839801,3.1332066380405594,78.88126454762725,74.39410410799327,Low
74,80,35,100,19,60,21,50,48,70,53.94761904761905,52.54529591139795,68.9081547558715,1.6983285152501402,4.254201975825997,1.7094796208515457,45.968896836604,54.40634554498064,Medium
22,70,31,60,98,100,69,80,52,80,66.46904761904761,67.37278780200363,69.54192369103951,4.5435778429178,5.849602049558184,1.5161753711745827,74.55172451002778,69.9168823133076,Low
37,70,38,80,33,50,46,80,72,80,62.77142857142858,58.30509138602631,87.00953985751036,3.9504774599113297,7.485860190624632,1.9741095120733048,77.94682370559738,65.57361609011723,Low
74,80,55,100,41,80,49,50,42,50,76.15,76.14835160559652,87.57460853181585,4.005468113995532,6.120803302961546,2.831272337581389,87.1248653689508,75.64617741732067,Low
21,50,40,70,96,100,43,70,16,50,57.71428571428571,60.34450010131846,70.77016210339704,2.3759280888224827,5.552952156187271,2.900059980787816,66.83689690644269,55.77027550526791,Medium
25,60,91,100,44,80,28,80,67,100,57.93333333333334,45.982191741148625,62.66737382602075,4.087459043046721,6.346388502407257,1.8727306685051093,75.86863449812037,60.820247215617016,Medium
87,100,44,50,37,100,76,100,48,80,69.6,75.67725491137253,70.4915688298322,0.5,7.747541464324211,2.742172735000068,49.4708842329839,68.79491640082615,Low
50,70,78,80,45,60,21,60,31,50,68.18571428571428,65.95387474359846,70.56811025076661,1.5178512346586215,7.730341405471585,0.5,37.23532337166288,61.167334463030556,Medium
46,70,43,80,25,50,45,50,66,100,65.09285714285714,60.472510709319536,79.5609028983946,3.751854322416176,7.281130085540921,1.2002244142320486,67.4768776563217,66.97301632596518,Low
68,100,44,70,77,100,38,100,44,60,63.83809523809524,72.82750881886463,63.10692960829286,1.9420068346814505,8.774996533832972,2.1852299855902966,53.58306116354676,61.132561164291,Medium
48,80,42,50,90,100,25,50,31,70,65.65714285714286,67.02513600525195,71.78798235135994,4.491520099081276,6.057969989713068,0.5,67.09399922594875,64.59200022713259,Medium
30,70,26,60,31,70,41,60,22,60,47.09523809523809,47.21966671580572,71.89011996106215,4.135580745048238,7.947478879618996,3.288200318906922,91.42682263565783,46.61438076598973,High
24,80,22,50,48,50,62,100,38,60,59.06666666666666,60.786309356307406,86.60483573995913,3.812234564801295,8.951860386168004,3.200589106126353,84.7887202832724,59.37803662337485,Medium
25,60,33,60,55,80,50,50,28,60,62.41666666666667,68.48960172842648,68.6271610595862,3.827388236089587,6.506583976084489,1.634064972387182,71.4772481907263,60.598304679727214,Medium
75,80,34,50,46,80,44,50,22,70,67.7357142857143,69.85954697989509,83.97291069188589,1.2363451623914934,6.8279869749095425,2.1987785743976738,52.74852843708026,67.8250315466243,Low
63,70,57,60,38,70,29,80,65,80,71.35714285714286,77.26278037090664,82.59940873528156,3.027057975716403,6.310020548304493,2.6096208255769415,74.62672888646159,72.0116508142928,Low
56,60,67,100,26,50,93,100,47,70,74.4952380952381,86.10456532255049,65.91900538572952,4.124224756202885,6.721041173261426,2.7730443595126886,85.5645916957287,82.27110745175159,Minimal
37,60,45,80,70,80,42,60,23,70,61.654761904761905,71.8170929531574,98.1752374000304,4.21375080552931,6.669675212882223,2.6299793603061166,88.2548253983573,66.24866816690736,Low
45,70,42,50,79,100,70,70,25,50,75.45714285714286,72.12240308419405,100.0,3.607709396336815,7.619621085348317,1.5905888346130805,71.98298230949895,76.50700436629465,Low
50,100,53,60,30,50,44,100,15,50,54.46666666666666,49.431599984229074,93.66337639007341,4.448822847329399,5.7838048603417604,2.2912880883792828,83.76744699609417,56.23324978786461,Medium
94,100,89,100,31,60,78,80,29,50,78.03333333333333,72.95386401351098,84.77184323207776,3.79546641945523,8.969557388533927,1.2012633951012517,64.44448246877259,72.79664875969685,Low
31,80,65,80,33,60,38,70,100,100,65.85714285714286,60.71068996615423,67.6668769886912,2.883804303642085,6.511631184417357,1.3716674976530872,59.321405711820844,62.03792172671519,Medium
37,80,52,70,48,70,26,70,53,100,55.85,56.99052874846217,78.2208503563934,0.7526797902892208,8.254895851983875,2.529855672995101,46.647439668482555,57.57132890741139,Medium
77,80,34,80,69,100,67,80,22,50,67.1,71.61828667464303,74.02727889158446,0.6071743754817152,6.622384850933808,3.3115391533636935,56.589863177612536,64.44468958887309,Medium
19,50,33,80,38,50,50,70,25,50,55.33571428571429,52.34392476590319,89.63633101500264,1.3075149640543349,6.620481137369566,1.7640418679175551,49.67920142121916,55.527125568815585,Medium
73,80,25,60,51,70,46,60,73,80,74.73809523809524,72.14206104346017,82.03176468624629,2.515318699936552,7.861774305308268,2.1414109599777653,64.77047306776781,72.64199788208755,Low
44,60,21,50,49,50,50,50,61,70,80.0952380952381,88.12409320070478,87.10780762552955,1.6292609895282688,9.027725880479045,1.2578918792899916,43.58230945073556,76.44160786910963,Low
39,60,33,60,75,80,66,100,47,80,67.7,73.06272082043128,77.27163444460209,3.671534343414952,6.707932973585822,2.136936258729682,75.81186946590654,69.81903707950411,Low
33,70,21,70,76,100,23,70,55,100,48.2,40.0,89.64071559627742,3.9183709397491175,7.257355384706777,0.5,63.14778095711892,46.70821620288364,High
51,60,41,100,34,80,74,80,100,100,72.2,70.02359346443622,73.31451202784164,2.7720548112517975,6.8795297204356,2.3242517089635983,68.29451640493812,73.20917150315015,Low
40,60,39,80,38,60,69,80,36,80,62.0,58.603540104834074,81.98550537648366,3.5744607937400303,4.483962342782317,1.1281440526685507,60.22459900173418,61.30154976509464,Medium
38,80,48,100,49,60,29,80,34,100,49.483333333333334,53.36625810274788,90.7382759448126,2.5325019183403086,5.665130819937402,1.6387778781287152,57.7866255591715,46.738787442263366,High
17,50,24,70,60,70,22,50,22,70,45.885714285714286,43.340370846623486,69.55939237024594,2.900749407613964,4.593028650752588,0.6554368048813488,47.517801361977725,48.53359195263267,High
34,50,42,100,38,100,67,100,44,50,60.6,63.5479510329256,63.168008341131355,1.6993981695416889,7.442981221684537,2.4232455031183417,57.54323756071344,61.72370953050892,Medium
25,50,52,80,38,60,45,80,41,70,58.63095238095237,58.117558498211025,90.54062752322393,3.793346465121772,7.157476630496667,0.5,61.98752740354011,56.83573591514759,Medium
64,70,48,50,46,70,59,100,37,80,71.67857142857143,63.220811272988826,93.639270638398,2.2950690678911743,5.543825010943455,3.364574209102509,72.96035983377662,73.73026509472128,Low
84,100,33,100,63,80,79,80,41,50,75.3,78.88913676190658,82.07437681495185,1.8961492610722044,6.343243113712912,2.884554987471774,66.01448016693496,80.79355056554252,Minimal
42,100,68,100,73,80,47,100,64,80,65.65,55.133839207152946,76.22667557338404,3.4980089973578576,6.2159354314310065,1.967938550828606,72.28214303920305,72.25254434173321,Low
79,80,60,60,30,60,16,50,36,50,70.55,70.86504453510744,81.63447395781303,0.8434443916679015,7.519904348254625,2.154656088170256,48.14445219416288,66.26157559593264,Low
22,60,33,70,32,70,49,60,51,70,56.80952380952381,57.953142753204226,100.0,2.086488910641009,6.9877416796336735,1.2344507642423403,53.20939674883349,62.38328046742712,Medium
49,100,70,70,53,70,37,60,55,80,71.02619047619048,81.59600839202955,85.39739141533224,3.7859093380218414,7.490788038887571,0.7944102522991168,64.3429350447428,67.82036387238897,Low
68,80,56,80,48,60,51,80,39,60,72.75,58.80611523813093,80.24002782558975,2.534042206509139,6.755124272990797,1.4804035418466719,58.16846026611708,69.86111509679,Low
50,60,46,80,79,80,47,50,62,100,79.11666666666667,73.80706441354967,100.0,3.2640814138426952,7.383586822482355,1.8067332350834557,70.70814648926151,76.07105526783836,Low
93,100,26,60,57,100,75,100,45,80,64.91666666666667,55.71345616711676,97.56502163651217,4.655272945494164,7.939815075618281,2.218278674170268,88.49201836029553,73.36044346734435,Low
50,100,48,50,45,70,65,80,61,100,70.50714285714285,62.84740807261171,100.0,2.395754564021041,7.477577362656795,1.4825282583316581,58.78282822352699,61.74114834526606,Medium
50,50,43,100,54,60,60,70,19,50,71.34285714285714,65.84148192017463,57.74690590028593,0.9950434513724855,8.942217825780162,0.6467808033659945,28.19293313741339,65.2344156323831,Low
28,60,29,50,27,60,31,70,36,70,49.07619047619047,40.0,79.14696640657624,3.385853567181598,8.46692350441818,1.3984850960773416,61.75808327324702,56.27108657843361,Medium
57,80,56,70,33,80,30,50,58,100,62.1,67.81568284244365,72.5120293767652,3.4466340507551254,7.778965596589351,2.1754024643267877,73.47156808849564,62.00331260185404,Medium
82,100,56,70,59,80,53,70,58,60,81.62619047619049,71.29333224180165,75.70212888833106,4.207046362489946,7.174196167457592,2.4067670689187097,83.70834720291967,71.11990437262426,Low
22,70,42,50,56,70,15,50,23,70,51.65714285714286,49.60188343332632,76.66577617904852,3.567770988370918,5.949333747392636,2.2161047515876997,72.50533501749102,54.01426658299522,Medium
41,60,29,80,32,70,32,80,20,60,44.72619047619047,40.0,87.96671751315363,4.037419038922415,7.4388309135841935,1.3375462454192104,72.54632459473162,48.02777494571793,High
55,60,100,100,49,50,57,80,24,50,81.78333333333333,89.71676928855638,59.768609587168996,1.2200772114618663,6.88231895085007,0.9886128145244897,38.06376121858046,81.87259554620813,Minimal
99,100,66,70,54,60,51,60,70,70,93.65714285714286,78.92171759368306,85.77719992388876,1.425221730981737,8.27450125469853,2.155811264003023,50.38804994223648,85.28252845945221,Minimal
19,60,60,60,57,70,43,70,35,60,66.57142857142857,67.63384529079255,81.82293127300431,4.647222740695694,6.589572438178595,1.8914612649415767,83.56913318367313,71.90054281350207,Low
79,80,87,100,27,50,24,50,28,80,64.55,72.01549520296726,92.00349284624357,2.9156771589879953,6.388425161161971,2.3403004650052073,71.76012552455637,61.658278259066755,Medium
58,60,38,50,50,50,58,60,88,100,91.46666666666667,96.06113941663054,85.22771855790897,3.672600022927573,5.574304095841757,3.316658278914706,85.41535487421368,92.29103612040484,Minimal
28,70,37,50,34,60,55,70,56,70,65.84761904761905,66.59752754476281,89.48559899797412,0.5,8.176355141204894,2.861435593572521,48.56291583552263,60.04436111955454,Medium
34,50,37,50,59,60,25,50,25,50,68.06666666666666,62.04684575778637,100.0,3.4422577269015577,6.1294867387845855,2.036097573906822,74.7835530080838,63.745994235378674,Medium
50,80,89,100,49,50,37,80,56,60,77.81666666666666,77.1486888135249,90.04314122256014,4.643569206459444,8.745647321967644,3.4401828305042343,95.8418344918928,75.5611999646112,Low
54,60,68,80,71,80,56,70,54,80,82.25,78.17469729738207,73.23500043147257,2.156978810703896,4.0,2.491282986181305,58.80611801199927,79.51076488161414,Low
47,50,44,50,80,80,36,50,18,50,78.0,87.9860447900661,61.29047810338639,2.688458632365354,6.6873798742297526,1.3245512800580188,56.25914693457237,78.4096675062191,Low
49,50,32,50,36,100,33,60,46,80,62.1,59.02032205445291,70.4186332939802,6.482604761764369,5.670350295205986,3.4920857274993233,113.78876822203496,64.5297503071288,Medium
26,60,53,70,35,80,62,70,60,80,65.27380952380952,79.21828404099676,65.22899109408945,3.138700509810444,7.80019151137987,1.662469431917471,64.5345985266881,70.13043972084601,Low
66,70,72,80,69,80,30,70,60,100,74.67857142857142,65.34491425632373,100.0,3.7563670997489114,8.106304818366812,1.9330962521288622,72.89463351877774,73.07473559358685,Low
71,80,84,100,58,60,82,100,46,60,85.61666666666667,87.9463165434219,80.97736681355403,4.6714376277016525,9.721135072823818,0.9897198078812537,70.70931103718446,84.80081173329933,Minimal
21,70,72,100,50,50,23,60,46,70,61.20952380952381,54.92690334337517,81.55749703271107,4.545960725515285,7.324008168339899,2.8578623205952915,92.19398016437688,64.00646209812828,Medium
16,50,23,50,40,60,48,70,21,60,49.647619047619045,50.4928287075112,68.33443163194346,1.2908398974362416,7.181892639513073,2.0628757823974824,50.37059996153158,57.62250989728355,Medium
60,80,40,80,45,60,57,80,87,100,71.65,75.6397830823717,96.37757447571718,3.295873659090293,8.083755312237859,3.1005508732815708,79.60200277129036,73.6183118240588,Low
20,50,39,50,72,100,26,60,47,50,65.46666666666667,69.17892683672488,100.0,3.7636426257358178,6.072922631410573,1.4224971721139337,71.86139797849752,65.01214651541416,Low
51,60,25,60,28,80,66,80,27,60,57.833333333333336,64.21306089113746,89.09400701718319,4.777907470763806,8.062153781995235,0.7753436014725503,70.44191142408188,62.59209591805936,Medium
73,80,38,70,32,60,43,50,40,100,64.97380952380952,67.8159449015681,74.84081582983204,3.3811315614540867,7.664313327525547,3.525682730675909,86.55222450428317,68.82849684473122,Low
58,100,32,80,42,70,85,100,48,60,64.6,77.04654513726148,80.76136074398404,4.512454221768051,6.162539916692759,1.0011770541405856,73.21244883348477,66.0031210254713,Low
18,60,23,60,54,100,51,60,50,80,53.966666666666676,59.278866670661614,70.04543174129476,2.6404957172925285,6.710437117230838,1.3067161419290032,56.47666176634479,50.46145336550633,Medium
33,70,26,60,18,60,54,70,39,50,55.12380952380953,58.80933135056627,61.487816120329654,4.088014838043367,6.557613926866201,2.7914288611152718,84.94321860361936,62.33869419195366,Medium
24,80,42,80,24,80,80,100,55,80,52.25,59.970374911909175,78.3823986535978,2.2809338465629816,6.854709633307219,2.8644969671633342,69.29254800262294,57.06251164753186,Medium
30,100,27,60,47,70,92,100,34,70,56.542857142857144,60.4532997878297,81.24005066560396,1.627503737523689,7.041599919369624,3.2833806297931316,67.23284873972861,53.87023494552684,Medium
24,70,54,70,52,60,23,60,50,60,63.95238095238096,70.29275362265969,82.95136109117098,2.619908096191733,4.071803819774911,3.2557459639644017,72.05167671067844,63.39699134093895,Medium
45,100,35,80,56,80,33,70,53,100,51.778571428571425,40.801894401599576,68.82496950751553,3.213019944292473,6.066110067289965,2.0142309922847317,69.15500631652361,52.860670322509065,Medium
65,100,31,60,26,50,65,100,40,80,56.733333333333334,72.05340307727396,100.0,4.365571935127001,8.235632784225242,2.6658479090032916,86.31419844130292,61.08155488139875,Medium
40,60,52,60,21,70,20,50,25,50,54.666666666666664,56.96420899053358,71.59975648477308,4.917239191153099,5.129167369811956,2.3806723014751734,87.13909057476005,54.311890284542905,Medium
27,80,51,70,60,60,25,50,65,70,69.89285714285714,74.99999008974832,81.12064364181131,3.2415911611459363,6.5790824168573305,1.158046458708462,62.108440562725114,70.08721557173047,Low
67,70,47,80,95,100,35,70,87,100,77.29285714285714,74.94703766829944,88.57584776576344,2.557444962124607,7.3886370838101065,1.5852021307005226,60.28405570482764,73.87823756218742,Low
36,80,43,70,33,60,56,80,61,100,58.48571428571429,65.24700913716934,91.91335160110724,2.054115041795301,7.585336390484954,2.6999929482943816,66.73241506100754,58.57621902835796,Medium
70,70,36,50,18,60,57,60,56,60,78.06666666666666,67.29679131211168,82.78874969793831,3.775055136274682,5.7296930446085454,2.620593668126584,79.23536301380649,75.82287630388407,Low
30,70,21,50,35,100,47,70,40,50,53.4,51.28398089834547,100.0,4.841935528837814,7.545055607904744,2.0627711147587315,89.04706643596546,58.3675023814914,Medium
59,100,19,50,27,60,59,60,73,100,62.666666666666664,64.77470710499533,96.60867652791813,2.437475523248678,7.442066885288561,3.2455190479892666,76.49081336517126,64.93182208680905,Medium
57,60,69,70,55,70,29,80,48,100,71.27857142857144,64.00643749533413,84.95286216702954,3.171925937702164,8.041525248750276,2.0421817025948164,66.63636261967275,69.49862586548241,Low
19,60,61,100,79,80,30,80,45,70,58.64047619047619,56.86284545114634,67.61602754084424,1.0712749252724356,7.7394801139034035,1.5254358992644852,42.72871099945363,58.53851327301208,Medium
34,80,23,60,46,60,21,70,41,50,53.9,50.53897375532449,67.52487238650053,4.5132754382333875,6.2941511334481115,1.323916202057914,75.12440364156306,50.010780256872124,Medium
24,80,45,50,84,100,41,70,87,100,69.91428571428571,79.57978622116482,91.71783815334567,4.07603938710848,6.933060948983793,2.320819039732848,83.14036808374784,64.47832746881609,Medium
38,100,68,80,30,50,31,80,48,50,63.55,69.3214887254632,83.28866907356138,1.6244315184066689,6.263868207877806,2.256862118321143,57.141803274634256,65.4585395859457,Low
73,80,26,50,71,100,76,80,44,70,74.42142857142856,77.2270122611665,71.49773853247598,5.619820629642744,7.287954198824779,1.4103520409378238,87.45150055905327,74.2894874477525,Low
48,70,59,100,31,100,58,60,21,50,59.44761904761905,59.68803354909995,66.45959383987338,3.0263711564789055,5.452233280739172,1.8130425148305818,62.04009609708221,59.40731807837573,Medium
45,50,39,60,51,80,41,80,49,60,70.33333333333334,79.47389670748001,62.42211367074611,3.353183098842439,7.911491483250547,3.49132008856959,84.6872432411949,78.00282007984643,Low
43,60,34,50,42,70,41,100,50,100,58.13333333333334,60.66167700176148,72.55739041757954,5.08979426723719,6.116842970582303,1.1436760057688335,79.59044177181818,61.75481551070129,Medium
30,70,57,60,24,70,45,50,40,50,68.42857142857142,68.62450349922092,87.49434692082386,0.5,7.805191674770522,3.5886236394984534,59.635671087066925,71.59279222601278,Low
78,80,38,60,25,70,48,50,48,50,77.7095238095238,63.8252390369114,69.33433332612609,2.1104135074619617,7.922033781929447,1.6896298639630247,54.933867046862474,75.5649065377819,Low
68,100,42,100,31,70,67,70,99,100,69.8,59.3198034492151,82.0901150768552,0.9766734450339847,7.107171675815063,1.478081664792334,42.75656260594871,63.45002880476296,Medium
49,70,64,80,35,100,37,60,49,80,61.583333333333336,64.89930896768634,86.0819229365338,4.523944186746123,5.670916484216873,2.735212530015805,88.19975946127265,64.62595837687671,Medium
26,60,75,80,31,70,55,60,27,60,63.607142857142854,74.13532881084569,85.06216835165398,4.389239006638122,7.575799523274719,1.102860012717835,73.42720702872496,68.444395804441,Low
26,50,69,80,19,60,21,60,29,80,48.233333333333334,48.27276565200837,100.0,2.1554976356885516,5.026955552652467,1.4699290989971403,53.25426734685692,50.40251007040404,Medium
35,80,39,60,66,70,31,60,20,60,57.607142857142854,69.85143680290685,76.23932045854916,4.055884718041272,4.716486634629443,1.9695639586965783,72.87841881323341,58.94888228163178,Medium
47,60,40,60,32,80,49,100,17,50,53.6,56.98720409054172,74.73583869664665,4.031357298301831,7.683165351338096,0.5,62.787156852682976,55.4913871825991,Medium
81,100,60,80,36,50,31,70,23,60,62.12380952380952,62.10816347302925,73.82840830586889,1.5176523919309972,7.070767444897736,1.3754899020501923,46.31426377039878,62.29936157555583,Medium
27,80,37,80,21,50,69,80,91,100,59.85,51.25315761948067,79.25098581009952,3.8174161600235426,8.919409209052185,1.9290609730697197,71.38986991194257,60.291222572736395,Medium
50,50,26,60,58,80,31,70,46,80,63.52380952380953,55.399469999813135,70.83852984297295,3.4542233474908652,5.574347694338969,3.389083307994909,82.51691953915504,64.81886008412809,Medium
51,80,60,60,42,100,32,80,41,50,65.55,56.171347845377596,67.70689246964268,3.6392476852224895,6.4555408006298896,1.3011717662025313,66.17488376121447,61.74256495916414,Medium
53,60,22,50,47,60,59,80,19,60,63.21666666666666,59.52852377495004,91.0171150306127,2.4889281094621145,5.375869464834134,1.93070451349208,60.29803773260322,62.67013800274539,Medium
44,50,22,50,15,50,27,50,41,100,51.4,63.41038992766945,85.1734155497872,3.1588855569704237,9.091933500056902,1.739228798134406,63.49848510602701,50.779859133341326,Medium
36,60,28,60,90,100,47,60,94,100,73.8,68.30250806155576,79.85028739266022,2.5300306914554658,7.019809707735467,1.925684388866255,62.542179542483225,77.42027776858873,Low
27,80,43,60,45,100,21,70,63,100,48.68333333333334,40.0,89.36969072104304,3.6356269297801798,9.260957314709646,3.442409955013533,85.71733792004143,49.12463569255936,High
31,60,55,70,54,70,54,80,33,50,68.17619047619048,57.94741019839687,80.2024263517147,2.8977125639773713,7.792183786701182,1.8716700144040683,65.71406841898587,63.75118163276991,Medium
56,60,50,50,63,70,62,100,52,100,79.46666666666667,81.24498364735011,63.914969820750116,0.9063899710521532,7.006145282954083,1.6369951059107928,41.82534775170447,75.61205589550879,Low
43,50,21,50,36,50,25,50,44,60,64.66666666666666,67.69078436513757,92.67492704274211,2.4184341435171275,6.045931272043175,1.472596315262842,58.17779729207391,63.49396675737835,Medium
33,60,58,60,41,70,60,60,67,80,78.79761904761907,81.29545458072009,71.9211212224047,1.2381810106956275,5.860880313302233,1.0414640311890044,36.98856254108679,78.5638586742094,Low
73,100,24,60,46,100,50,50,67,80,68.55,60.15907037825434,85.62443560699292,2.158910179940664,6.076040842590581,3.116689357961678,71.31843893972271,74.62062856561633,Low
87,100,40,80,35,80,57,60,59,80,69.9,70.65330475420032,71.7952256474395,1.789069414361373,7.474303962038996,1.0172100498791323,45.242317207149,63.8935530161755,Medium
48,50,37,50,30,80,42,70,25,60,61.833333333333336,59.182582484082424,82.14747693543731,3.0760546426383892,6.837012554770347,2.1364026225326764,70.3393203452544,66.1881858709895,Low
79,80,68,70,28,70,32,70,60,60,76.32142857142857,79.7794402425497,69.80040059990839,2.5416524549660062,7.825891262736768,1.603342210534839,58.42998671499929,77.80458423068468,Low
15,50,29,60,30,80,39,60,43,50,53.366666666666674,63.2504007083143,49.223506338201304,2.809429050757192,6.450322466665358,1.3139641287178534,56.156282428570584,50.04805475143775,Medium
37,100,17,50,99,100,32,50,18,60,52.8,55.396604847403516,76.86693402508683,4.162024875522209,5.800363627943869,0.8159605922114419,64.4665480798452,52.26904732467207,Medium
39,80,57,70,24,70,34,100,38,50,54.892857142857146,65.38598068790225,71.4524828324596,2.278835223088192,6.412432956878073,2.920024918832005,69.13384970244793,56.02775023295918,Medium
49,60,39,100,33,70,68,80,41,70,62.27619047619047,63.11993008469009,88.17483164153813,2.8501637830013875,6.799714000137608,2.3532618534198897,70.85173952836658,63.94462961681999,Medium
55,80,52,80,46,100,39,50,45,100,60.55,52.70687898647897,61.82612650358903,3.463470448493984,7.2066266479982835,2.750624718767766,78.32356432297641,63.74912681087162,Medium
50,50,21,60,51,80,77,100,46,50,73.55,69.56119519686264,88.08105688510295,1.9722286930469133,7.652046434075581,2.125465733228952,59.785049951268945,69.2060542010368,Low
50,60,60,80,39,50,36,70,43,70,69.83809523809524,67.52221197552689,84.20313257560457,1.7411155684911204,6.121021837482723,1.4630807135395016,50.46227607786668,69.07821306471789,Low
53,60,87,100,48,100,38,60,20,60,63.999999999999986,58.262038391412716,62.3982864152853,3.168683460180991,6.051647339300961,1.6037416144129035,63.96407938746748,63.03983973600142,Medium
30,50,23,50,42,70,58,70,80,100,65.77142857142857,67.84337441239533,81.32512613561175,3.3335750343379216,6.527613028198157,2.322426461287556,74.69252756981595,65.43539045469717,Low
56,60,29,70,47,50,47,50,52,70,79.4095238095238,84.79850151392412,80.0382181940583,4.777781096262201,7.036451208409122,1.999433084933611,85.77596363136395,82.59674553572587,Minimal
